INDEX,TRIP,DIR,VALID,UTC DATE,UTC TIME,LOCAL DATE,LOCAL TIME,HOUR,MIN,SEC,MS,LATITUDE,N/S,LONGITUDE,E/W,ALTITUDE,SPEED,HEADING,G-X,G-Y,G-Z
1437,3,S,DGPS,10/25/2010,12:52:03,10/25/2010,7:52:03,8,52,3,0,41.384413,N,73.9741,W,180.747894,24.532738,176.119835,0,0,0
1438,3,S,DGPS,10/25/2010,12:52:08,10/25/2010,7:52:08,8,52,8,0,41.384213,N,73.974082,W,180.659424,5.4375,261.215085,0,0,0
1439,3,S,DGPS,10/25/2010,12:52:13,10/25/2010,7:52:13,8,52,13,0,41.384199,N,73.974206,W,181.051712,14.587583,290.412247,0,0,0
1440,3,S,DGPS,10/25/2010,12:52:18,10/25/2010,7:52:18,8,52,18,0,41.384284,N,73.974511,W,180.810898,24.083176,292.912266,0,0,0
1441,3,S,DGPS,10/25/2010,12:52:23,10/25/2010,7:52:23,8,52,23,0,41.384426,N,73.97496,W,181.124512,30.365997,284.025662,0,0,0
1442,3,S,DGPS,10/25/2010,12:52:28,10/25/2010,7:52:28,8,52,28,0,41.384526,N,73.975491,W,181.792725,33.484596,266.030964,0,0,0
1443,3,S,DGPS,10/25/2010,12:52:33,10/25/2010,7:52:33,8,52,33,0,41.384495,N,73.97608,W,181.619461,36.185123,244.300013,0,0,0
1444,3,S,DGPS,10/25/2010,12:52:38,10/25/2010,7:52:38,8,52,38,0,41.38427,N,73.976704,W,181.183548,44.701462,237.991674,0,0,0
1445,3,S,DGPS,10/25/2010,12:52:43,10/25/2010,7:52:43,8,52,43,0,41.383954,N,73.977377,W,180.758316,48.47345,237.798914,0,0,0
1446,3,S,DGPS,10/25/2010,12:52:48,10/25/2010,7:52:48,8,52,48,0,41.383636,N,73.978051,W,178.17128,46.337109,238.34353,0,0,0
1447,3,S,DGPS,10/25/2010,12:52:53,10/25/2010,7:52:53,8,52,53,0,41.383322,N,73.97873,W,174.029999,47.36821,239.82045,0,0,0
1448,3,S,DGPS,10/25/2010,12:52:58,10/25/2010,7:52:58,8,52,58,0,41.383007,N,73.97945,W,169.097,48.659561,230.381205,0,0,0
1449,3,S,DGPS,10/25/2010,12:53:03,10/25/2010,7:53:03,8,53,3,0,41.382609,N,73.980091,W,164.977112,50.273849,214.343786,0,0,0
1450,3,S,DGPS,10/25/2010,12:53:08,10/25/2010,7:53:08,8,53,8,0,41.382112,N,73.980543,W,161.870026,45.237366,199.489313,0,0,0
1451,3,S,DGPS,10/25/2010,12:53:13,10/25/2010,7:53:13,8,53,13,0,41.381598,N,73.980786,W,159.579361,39.634895,195.715813,0,0,0
1452,3,S,DGPS,10/25/2010,12:53:18,10/25/2010,7:53:18,8,53,18,0,41.381144,N,73.980956,W,157.23642,41.04644,194.543903,0,0,0
1453,3,S,DGPS,10/25/2010,12:53:23,10/25/2010,7:53:23,8,53,23,0,41.380569,N,73.981155,W,154.508606,52.812485,192.93317,0,0,0
1454,3,S,DGPS,10/25/2010,12:53:28,10/25/2010,7:53:28,8,53,28,0,41.379865,N,73.98137,W,151.600601,60.89835,196.987042,0,0,0
1455,3,S,DGPS,10/25/2010,12:53:33,10/25/2010,7:53:33,8,53,33,0,41.379103,N,73.981681,W,146.587204,65.631874,212.932971,0,0,0
1456,3,S,DGPS,10/25/2010,12:53:38,10/25/2010,7:53:38,8,53,38,0,41.378389,N,73.982297,W,141.509277,67.974762,235.705973,0,0,0
1457,3,S,DGPS,10/25/2010,12:53:43,10/25/2010,7:53:43,8,53,43,0,41.377966,N,73.983123,W,138.986893,57.126404,266.917681,0,0,0
1458,3,S,DGPS,10/25/2010,12:53:48,10/25/2010,7:53:48,8,53,48,0,41.377927,N,73.984073,W,137.805298,57.551033,292.993056,0,0,0
1459,3,S,DGPS,10/25/2010,12:53:53,10/25/2010,7:53:53,8,53,53,0,41.378218,N,73.984986,W,138.048645,58.718048,307.897225,0,0,0
1460,3,S,DGPS,10/25/2010,12:53:58,10/25/2010,7:53:58,8,53,58,0,41.378652,N,73.985729,W,139.995468,56.419022,311.175959,0,0,0
1461,3,S,DGPS,10/25/2010,12:54:03,10/25/2010,7:54:03,8,54,3,0,41.379145,N,73.986481,W,142.828537,61.209393,309.017522,0,0,0
1462,3,S,DGPS,10/25/2010,12:54:08,10/25/2010,7:54:08,8,54,8,0,41.379638,N,73.987292,W,145.134827,62.145462,309.091383,0,0,0
1463,3,S,DGPS,10/25/2010,12:54:13,10/25/2010,7:54:13,8,54,13,0,41.380128,N,73.988095,W,146.79184,60.661125,313.74469,0,0,0
1464,3,S,DGPS,10/25/2010,12:54:18,10/25/2010,7:54:18,8,54,18,0,41.380636,N,73.988803,W,148.342255,58.84034,323.315719,0,0,0
1465,3,S,DGPS,10/25/2010,12:54:23,10/25/2010,7:54:23,8,54,23,0,41.381226,N,73.989389,W,150.015686,57.349159,332.337376,0,0,0
1466,3,S,DGPS,10/25/2010,12:54:28,10/25/2010,7:54:28,8,54,28,0,41.381864,N,73.989834,W,151.368866,56.073502,335.524977,0,0,0
1467,3,S,DGPS,10/25/2010,12:54:33,10/25/2010,7:54:33,8,54,33,0,41.38249,N,73.990214,W,152.428513,53.917305,328.573171,0,0,0
1468,3,S,DGPS,10/25/2010,12:54:38,10/25/2010,7:54:38,8,54,38,0,41.383049,N,73.990669,W,155.225571,51.29776,322.231319,0,0,0
1469,3,S,DGPS,10/25/2010,12:54:43,10/25/2010,7:54:43,8,54,43,0,41.383579,N,73.991216,W,157.134613,54.088478,314.648643,0,0,0
1470,3,S,DGPS,10/25/2010,12:54:48,10/25/2010,7:54:48,8,54,48,0,41.384079,N,73.991891,W,157.229385,58.608227,307.125744,0,0,0
1471,3,S,DGPS,10/25/2010,12:54:53,10/25/2010,7:54:53,8,54,53,0,41.384531,N,73.992688,W,156.060287,62.302086,306.75128,0,0,0
1472,3,S,DGPS,10/25/2010,12:54:58,10/25/2010,7:54:58,8,54,58,0,41.384996,N,73.993516,W,154.515808,60.362633,306.707395,0,0,0
1473,3,S,DGPS,10/25/2010,12:55:03,10/25/2010,7:55:03,8,55,3,0,41.385433,N,73.994298,W,154.734436,55.30518,306.452375,0,0,0
1474,3,S,DGPS,10/25/2010,12:55:08,10/25/2010,7:55:08,8,55,8,0,41.385812,N,73.994981,W,155.111557,42.21767,321.182609,0,0,0
1475,3,S,DGPS,10/25/2010,12:55:13,10/25/2010,7:55:13,8,55,13,0,41.386132,N,73.995325,W,155.417892,29.393282,357.625145,0,0,0
1476,3,S,DGPS,10/25/2010,12:55:18,10/25/2010,7:55:18,8,55,18,0,41.38653,N,73.995347,W,155.639313,32.636314,325.633613,0,0,0
1477,3,S,DGPS,10/25/2010,12:55:23,10/25/2010,7:55:23,8,55,23,0,41.386874,N,73.995661,W,155.59848,35.052612,320.897591,0,0,0
1478,3,S,DGPS,10/25/2010,12:55:28,10/25/2010,7:55:28,8,55,28,0,41.387226,N,73.996042,W,155.586304,37.655025,334.804632,0,0,0
1479,3,S,DGPS,10/25/2010,12:55:33,10/25/2010,7:55:33,8,55,33,0,41.387665,N,73.996317,W,155.674835,38.156616,345.943483,0,0,0
1480,3,S,DGPS,10/25/2010,12:55:38,10/25/2010,7:55:38,8,55,38,0,41.388189,N,73.996492,W,155.514282,42.633553,357.745009,0,0,0
1481,3,S,DGPS,10/25/2010,12:55:43,10/25/2010,7:55:43,8,55,43,0,41.388759,N,73.996522,W,156.309631,47.023869,17.159592,0,0,0
1482,3,S,DGPS,10/25/2010,12:55:48,10/25/2010,7:55:48,8,55,48,0,41.389339,N,73.996283,W,156.301285,49.987499,38.439511,0,0,0
1483,3,S,DGPS,10/25/2010,12:55:53,10/25/2010,7:55:53,8,55,53,0,41.389839,N,73.995754,W,156.015182,48.202312,68.768181,0,0,0
1484,3,S,DGPS,10/25/2010,12:55:58,10/25/2010,7:55:58,8,55,58,0,41.389988,N,73.995245,W,154.397324,19.372259,96.942002,0,0,0
1485,3,S,DGPS,10/25/2010,12:56:58,10/25/2010,7:56:58,8,56,58,0,41.389973,N,73.995084,W,153.095139,0.015258,106.155887,0,0,0
1486,3,S,DGPS,10/25/2010,12:57:03,10/25/2010,7:57:03,8,57,3,0,41.389973,N,73.995082,W,153.053833,6.69712,71.957248,0,0,0
1487,3,S,DGPS,10/25/2010,12:57:08,10/25/2010,7:57:08,8,57,8,0,41.390038,N,73.994814,W,151.789215,26.243486,84.450198,0,0,0
1488,3,S,DGPS,10/25/2010,12:57:13,10/25/2010,7:57:13,8,57,13,0,41.390082,N,73.994209,W,150.842728,41.745583,84.693162,0,0,0
1489,3,S,DGPS,10/25/2010,12:57:18,10/25/2010,7:57:18,8,57,18,0,41.390137,N,73.993425,W,149.855545,52.079422,76.909077,0,0,0
1490,3,S,DGPS,10/25/2010,12:57:23,10/25/2010,7:57:23,8,57,23,0,41.390291,N,73.992542,W,150.981567,53.222874,65.197057,0,0,0
1491,3,S,DGPS,10/25/2010,12:57:28,10/25/2010,7:57:28,8,57,28,0,41.390575,N,73.991721,W,149.937805,55.963512,52.232446,0,0,0
1492,3,S,DGPS,10/25/2010,12:57:33,10/25/2010,7:57:33,8,57,33,0,41.391009,N,73.990975,W,150.020004,56.612434,39.707843,0,0,0
1493,3,S,DGPS,10/25/2010,12:57:38,10/25/2010,7:57:38,8,57,38,0,41.391577,N,73.990346,W,149.525711,61.198681,31.418711,0,0,0
1494,3,S,DGPS,10/25/2010,12:57:43,10/25/2010,7:57:43,8,57,43,0,41.392258,N,73.989792,W,145.58371,65.964256,31.790053,0,0,0
1495,3,S,DGPS,10/25/2010,12:57:48,10/25/2010,7:57:48,8,57,48,0,41.392975,N,73.9892,W,142.633743,68.451431,33.207795,0,0,0
1496,3,S,DGPS,10/25/2010,12:57:53,10/25/2010,7:57:53,8,57,53,0,41.393702,N,73.988565,W,139.920593,70.611893,35.335156,0,0,0
1497,3,S,DGPS,10/25/2010,12:57:58,10/25/2010,7:57:58,8,57,58,0,41.394431,N,73.987876,W,134.747604,71.665184,37.195925,0,0,0
1498,3,S,DGPS,10/25/2010,12:58:03,10/25/2010,7:58:03,8,58,3,0,41.395092,N,73.987208,W,129.479675,61.44767,36.143998,0,0,0
1499,3,S,DGPS,10/25/2010,12:58:08,10/25/2010,7:58:08,8,58,8,0,41.395682,N,73.986633,W,126.014755,55.830822,46.035255,0,0,0
1500,3,S,DGPS,10/25/2010,12:58:13,10/25/2010,7:58:13,8,58,13,0,41.396172,N,73.985955,W,120.741875,62.246811,54.339799,0,0,0
1501,3,S,DGPS,10/25/2010,12:58:18,10/25/2010,7:58:18,8,58,18,0,41.396609,N,73.985145,W,114.8526,60.89072,52.089687,0,0,0
1502,3,S,DGPS,10/25/2010,12:58:23,10/25/2010,7:58:23,8,58,23,0,41.397089,N,73.984322,W,108.780556,63.181698,45.475572,0,0,0
1503,3,S,DGPS,10/25/2010,12:58:28,10/25/2010,7:58:28,8,58,28,0,41.397638,N,73.983579,W,104.437523,62.509266,45.401942,0,0,0
1504,3,S,DGPS,10/25/2010,12:58:33,10/25/2010,7:58:33,8,58,33,0,41.398146,N,73.982891,W,102.407478,50.23539,46.810063,0,0,0
1505,3,S,DGPS,10/25/2010,12:58:38,10/25/2010,7:58:38,8,58,38,0,41.398509,N,73.982376,W,101.083572,37.119175,36.578688,0,0,0
1506,3,S,DGPS,10/25/2010,12:58:43,10/25/2010,7:58:43,8,58,43,0,41.398764,N,73.982124,W,98.800346,21.972534,58.749204,0,0,0
1507,3,S,DGPS,10/25/2010,12:58:48,10/25/2010,7:58:48,8,58,48,0,41.398879,N,73.981871,W,98.87291,17.547384,62.528626,0,0,0
1508,3,S,DGPS,10/25/2010,12:58:53,10/25/2010,7:58:53,8,58,53,0,41.398921,N,73.981762,W,96.878288,4.349537,17.311398,0,0,0
1509,3,S,DGPS,10/25/2010,12:58:58,10/25/2010,7:58:58,8,58,58,0,41.398948,N,73.981751,W,94.85952,5.38398,63.68322,0,0,0
1510,3,S,DGPS,10/25/2010,12:59:03,10/25/2010,7:59:03,8,59,3,0,41.398953,N,73.981736,W,93.469772,0.087172,155.049914,0,0,0
1511,3,S,DGPS,10/25/2010,12:59:08,10/25/2010,7:59:08,8,59,8,0,41.398953,N,73.981736,W,93.429886,0.037899,306.566213,0,0,0
1512,3,S,DGPS,10/25/2010,12:59:13,10/25/2010,7:59:13,8,59,13,0,41.398955,N,73.981739,W,93.383629,0.600308,47.697755,0,0,0
1513,3,S,DGPS,10/25/2010,12:59:18,10/25/2010,7:59:18,8,59,18,0,41.398983,N,73.981698,W,92.574989,11.284792,63.323446,0,0,0
1514,3,S,DGPS,10/25/2010,12:59:23,10/25/2010,7:59:23,8,59,23,0,41.399083,N,73.981432,W,89.985329,23.579895,62.802577,0,0,0
1515,3,S,DGPS,10/25/2010,12:59:28,10/25/2010,7:59:28,8,59,28,0,41.399227,N,73.981059,W,85.159607,24.642332,68.763204,0,0,0
1516,3,S,DGPS,10/25/2010,12:59:33,10/25/2010,7:59:33,8,59,33,0,41.399328,N,73.980712,W,83.152664,17.538126,51.490615,0,0,0
1517,3,S,DGPS,10/25/2010,12:59:38,10/25/2010,7:59:38,8,59,38,0,41.399491,N,73.980439,W,79.537048,26.037731,41.416387,0,0,0
1518,3,S,DGPS,10/25/2010,12:59:43,10/25/2010,7:59:43,8,59,43,0,41.399794,N,73.980083,W,76.301384,35.394794,38.65933,0,0,0
1519,3,S,DGPS,10/25/2010,12:59:48,10/25/2010,7:59:48,8,59,48,0,41.400154,N,73.979699,W,73.997498,36.31863,51.960264,0,0,0
1520,3,S,DGPS,10/25/2010,12:59:53,10/25/2010,7:59:53,8,59,53,0,41.400427,N,73.979235,W,71.677574,34.584129,68.73958,0,0,0
1521,3,S,DGPS,10/25/2010,12:59:58,10/25/2010,7:59:58,8,59,58,0,41.400572,N,73.978735,W,68.287437,31.944424,72.927069,0,0,0
1522,3,S,DGPS,10/25/2010,13:00:03,10/25/2010,8:00:03,9,0,2,0,41.400686,N,73.978241,W,66.826492,32.033421,78.679112,0,0,0
1523,3,S,DGPS,10/25/2010,13:00:08,10/25/2010,8:00:08,9,0,8,0,41.400763,N,73.97773,W,64.065483,27.593735,89.354032,0,0,0
1524,3,S,DGPS,10/25/2010,13:00:13,10/25/2010,8:00:13,9,0,13,0,41.400767,N,73.977284,W,61.528343,24.289118,101.30006,0,0,0
1525,3,S,DGPS,10/25/2010,13:00:18,10/25/2010,8:00:18,9,0,18,0,41.400713,N,73.976928,W,59.546432,16.614197,67.111058,0,0,0
1526,3,S,DGPS,10/25/2010,13:00:23,10/25/2010,8:00:23,9,0,23,0,41.400795,N,73.976669,W,57.555939,21.136808,8.790472,0,0,0
1527,3,S,DGPS,10/25/2010,13:00:28,10/25/2010,8:00:28,9,0,28,0,41.400958,N,73.976636,W,57.540688,9.473574,2.435787,0,0,0
1528,3,S,DGPS,10/25/2010,13:00:33,10/25/2010,8:00:33,9,0,33,0,41.401145,N,73.976625,W,59.20583,15.828542,350.005343,0,0,0
1529,3,S,DGPS,10/25/2010,13:00:38,10/25/2010,8:00:38,9,0,38,0,41.401362,N,73.976676,W,59.512989,14.778655,4.975981,0,0,0
1530,3,S,DGPS,10/25/2010,13:00:43,10/25/2010,8:00:43,9,0,43,0,41.401517,N,73.976658,W,59.737122,11.560645,296.629875,0,0,0
1531,3,S,DGPS,10/25/2010,13:00:48,10/25/2010,8:00:48,9,0,48,0,41.401591,N,73.976855,W,59.26878,6.415257,275.122122,0,0,0
1532,3,S,DGPS,10/25/2010,13:02:08,10/25/2010,8:02:08,9,2,8,0,41.401593,N,73.976884,W,59.47768,0.029906,246.846731,0,0,0
1533,3,S,DGPS,10/25/2010,13:02:13,10/25/2010,8:02:13,9,2,13,0,41.401579,N,73.976926,W,59.320896,7.635661,207.395667,0,0,0
1534,3,S,DGPS,10/25/2010,13:02:18,10/25/2010,8:02:18,9,2,18,0,41.401465,N,73.977005,W,59.804642,11.991984,132.638127,0,0,0
1535,3,S,DGPS,10/25/2010,13:02:23,10/25/2010,8:02:23,9,2,23,0,41.401365,N,73.97686,W,58.4548,10.926844,154.298896,0,0,0
1536,3,S,DGPS,10/25/2010,13:02:28,10/25/2010,8:02:28,9,2,28,0,41.401225,N,73.97677,W,56.600231,16.097713,187.277693,0,0,0
1537,3,S,DGPS,10/25/2010,13:02:33,10/25/2010,8:02:33,9,2,33,0,41.400978,N,73.976812,W,55.411785,19.368883,186.056223,0,0,0
1538,3,S,DGPS,10/25/2010,13:02:38,10/25/2010,8:02:38,9,2,38,0,41.400813,N,73.976836,W,55.548923,4.448141,182.099617,0,0,0
1539,3,S,DGPS,10/25/2010,13:02:43,10/25/2010,8:02:43,9,2,43,0,41.400731,N,73.97684,W,57.852844,15.065251,121.595355,0,0,0
1540,3,S,DGPS,10/25/2010,13:02:48,10/25/2010,8:02:48,9,2,48,0,41.400576,N,73.976504,W,57.96056,29.252701,98.481717,0,0,0
1541,3,S,DGPS,10/25/2010,13:02:53,10/25/2010,8:02:53,9,2,53,0,41.400522,N,73.976015,W,57.927639,24.370104,80.45933,0,0,0
1542,3,S,DGPS,10/25/2010,13:02:58,10/25/2010,8:02:58,9,2,58,0,41.400586,N,73.975504,W,57.671494,32.036697,68.303759,0,0,0
1543,3,S,DGPS,10/25/2010,13:03:03,10/25/2010,8:03:03,9,3,3,0,41.400735,N,73.975004,W,56.365902,30.580536,63.467088,0,0,0
1544,3,S,DGPS,10/25/2010,13:03:08,10/25/2010,8:03:08,9,3,7,0,41.400887,N,73.974599,W,54.613731,24.174004,82.334874,0,0,0
1545,3,S,DGPS,10/25/2010,13:03:13,10/25/2010,8:03:13,9,3,13,0,41.400925,N,73.974226,W,52.390789,21.827871,91.462093,0,0,0
1546,3,S,DGPS,10/25/2010,13:03:18,10/25/2010,8:03:18,9,3,17,0,41.400916,N,73.973792,W,50.887543,30.380201,86.059868,0,0,0
1547,3,S,DGPS,10/25/2010,13:03:23,10/25/2010,8:03:23,9,3,23,0,41.400944,N,73.973246,W,48.800625,32.811687,72.536063,0,0,0
1548,3,S,DGPS,10/25/2010,13:03:28,10/25/2010,8:03:28,9,3,28,0,41.401077,N,73.972682,W,51.10323,37.533215,74.522019,0,0,0
1549,3,S,DGPS,10/25/2010,13:03:33,10/25/2010,8:03:33,9,3,32,0,41.401193,N,73.972126,W,49.150917,33.675205,105.536479,0,0,0
1550,3,S,DGPS,10/25/2010,13:03:38,10/25/2010,8:03:38,9,3,38,0,41.401074,N,73.971555,W,47.908047,37.738194,129.59797,0,0,0
1551,3,S,DGPS,10/25/2010,13:03:43,10/25/2010,8:03:43,9,3,43,0,41.400784,N,73.971087,W,45.81163,34.547573,151.981158,0,0,0
1552,3,S,DGPS,10/25/2010,13:03:48,10/25/2010,8:03:48,9,3,47,0,41.400368,N,73.970792,W,43.594261,39.816357,144.562677,0,0,0
1553,3,S,DGPS,10/25/2010,13:03:53,10/25/2010,8:03:53,9,3,53,0,41.399926,N,73.970373,W,41.189201,42.155323,142.776371,0,0,0
1554,3,S,DGPS,10/25/2010,13:03:58,10/25/2010,8:03:58,9,3,58,0,41.399531,N,73.969973,W,36.919987,36.215099,147.264911,0,0,0
1555,3,S,DGPS,10/25/2010,13:04:03,10/25/2010,8:04:03,9,4,3,0,41.399175,N,73.969668,W,33.396801,27.613474,150.205543,0,0,0
1556,3,S,DGPS,10/25/2010,13:04:08,10/25/2010,8:04:08,9,4,8,0,41.399,N,73.969534,W,31.107594,6.964025,135.405503,0,0,0
1557,3,S,DGPS,10/25/2010,13:04:13,10/25/2010,8:04:13,9,4,13,0,41.398941,N,73.969457,W,28.59371,12.902908,89.760298,0,0,0
1558,3,S,DGPS,10/25/2010,13:04:18,10/25/2010,8:04:18,9,4,18,0,41.398941,N,73.969321,W,27.246342,2.451437,38.605573,0,0,0
1559,3,S,DGPS,10/25/2010,13:04:23,10/25/2010,8:04:23,9,4,23,0,41.399032,N,73.969224,W,26.076763,13.093375,21.896151,0,0,0
1560,3,S,DGPS,10/25/2010,13:04:28,10/25/2010,8:04:28,9,4,28,0,41.399233,N,73.969117,W,23.012486,21.341761,21.248868,0,0,0
1561,3,S,DGPS,10/25/2010,13:04:33,10/25/2010,8:04:33,9,4,33,0,41.399507,N,73.968975,W,21.153259,23.235411,53.209908,0,0,0
1562,3,S,DGPS,10/25/2010,13:04:38,10/25/2010,8:04:38,9,4,38,0,41.399708,N,73.968616,W,20.618715,28.237835,57.514245,0,0,0
1563,3,S,DGPS,10/25/2010,13:04:43,10/25/2010,8:04:43,9,4,43,0,41.399881,N,73.968253,W,19.806017,23.701366,18.122018,0,0,0
1564,3,S,DGPS,10/25/2010,13:04:48,10/25/2010,8:04:48,9,4,48,0,41.400175,N,73.968125,W,19.844503,25.337629,336.007343,0,0,0
1565,3,S,DGPS,10/25/2010,13:04:53,10/25/2010,8:04:53,9,4,53,0,41.400487,N,73.96831,W,18.044382,24.4314,316.412092,0,0,0
1566,3,S,DGPS,10/25/2010,13:04:58,10/25/2010,8:04:58,9,4,58,0,41.400666,N,73.968538,W,17.431063,15.077326,253.652459,0,0,0
1567,3,S,DGPS,10/25/2010,13:05:03,10/25/2010,8:05:03,9,5,3,0,41.400627,N,73.968717,W,16.786137,10.198986,250.027446,0,0,0
1568,3,S,DGPS,10/25/2010,13:05:08,10/25/2010,8:05:08,9,5,7,0,41.400565,N,73.968944,W,15.575299,17.532703,256.511488,0,0,0
1569,3,S,DGPS,10/25/2010,13:05:13,10/25/2010,8:05:13,9,5,13,0,41.400529,N,73.969142,W,13.176695,1.172221,182.500262,0,0,0
1570,3,S,DGPS,10/25/2010,13:05:18,10/25/2010,8:05:18,9,5,17,0,41.400517,N,73.969143,W,12.298473,0.114165,97.357966,0,0,0
1571,3,S,DGPS,10/25/2010,13:05:23,10/25/2010,8:05:23,9,5,23,0,41.400516,N,73.969141,W,12.455735,0.149832,155.841817,0,0,0
1572,3,S,DGPS,10/25/2010,13:05:28,10/25/2010,8:05:28,9,5,28,0,41.400515,N,73.96914,W,12.516006,0.012699,240.626894,0,0,0
1573,3,S,DGPS,10/25/2010,13:05:33,10/25/2010,8:05:33,9,5,32,0,41.400504,N,73.969168,W,12.57409,4.887976,237.841655,0,0,0
1574,3,S,DGPS,10/25/2010,13:05:38,10/25/2010,8:05:38,9,5,38,0,41.400419,N,73.969348,W,13.202729,14.046935,248.264006,0,0,0
1575,3,S,DGPS,10/25/2010,13:05:43,10/25/2010,8:05:43,9,5,43,0,41.400372,N,73.969504,W,14.367849,3.769955,192.700284,0,0,0
1576,3,S,DGPS,10/25/2010,13:05:48,10/25/2010,8:05:48,9,5,47,0,41.400239,N,73.969544,W,17.183146,20.550392,158.1109,0,0,0
1577,3,S,DGPS,10/25/2010,13:05:53,10/25/2010,8:05:53,9,5,53,0,41.399927,N,73.969377,W,16.261053,29.917683,157.746835,0,0,0
1578,3,S,DGPS,10/25/2010,13:05:58,10/25/2010,8:05:58,9,5,58,0,41.399585,N,73.96919,W,16.851028,26.244011,177.159299,0,0,0
1579,3,S,DGPS,10/25/2010,13:06:03,10/25/2010,8:06:03,9,6,3,0,41.399274,N,73.96917,W,17.700865,24.396341,214.422585,0,0,0
1580,3,S,DGPS,10/25/2010,13:06:08,10/25/2010,8:06:08,9,6,8,0,41.399031,N,73.969392,W,19.430834,17.989492,217.671659,0,0,0
1581,3,S,DGPS,10/25/2010,13:06:13,10/25/2010,8:06:13,9,6,13,0,41.398972,N,73.969452,W,21.010487,0.097434,63.120298,0,0,0
1582,3,S,DGPS,10/25/2010,13:06:18,10/25/2010,8:06:18,9,6,18,0,41.398974,N,73.969447,W,20.932226,0.647181,182.756501,0,0,0
1583,3,S,DGPS,10/25/2010,13:06:23,10/25/2010,8:06:23,9,6,23,0,41.398871,N,73.969454,W,20.907639,19.592243,135.068884,0,0,0
1584,3,S,DGPS,10/25/2010,13:06:28,10/25/2010,8:06:28,9,6,28,0,41.398632,N,73.969137,W,23.513748,32.444534,113.177432,0,0,0
1585,3,S,DGPS,10/25/2010,13:06:33,10/25/2010,8:06:33,9,6,33,0,41.39846,N,73.968599,W,23.769136,33.507393,135.780333,0,0,0
1586,3,S,DGPS,10/25/2010,13:06:38,10/25/2010,8:06:38,9,6,38,0,41.398135,N,73.968178,W,23.49967,36.612179,141.919151,0,0,0
1587,3,S,DGPS,10/25/2010,13:06:43,10/25/2010,8:06:43,9,6,43,0,41.397747,N,73.967772,W,23.1385,40.81181,140.469205,0,0,0
1588,3,S,DGPS,10/25/2010,13:06:48,10/25/2010,8:06:48,9,6,48,0,41.397349,N,73.967335,W,22.427721,39.493057,136.377715,0,0,0
1589,3,S,DGPS,10/25/2010,13:06:53,10/25/2010,8:06:53,9,6,52,0,41.397035,N,73.966937,W,21.159405,29.909182,113.515957,0,0,0
1590,3,S,DGPS,10/25/2010,13:06:58,10/25/2010,8:06:58,9,6,58,0,41.396896,N,73.966508,W,19.999069,23.7068,130.177147,0,0,0
1591,3,S,DGPS,10/25/2010,13:07:03,10/25/2010,8:07:03,9,7,2,0,41.396696,N,73.966193,W,15.820338,28.582933,153.792181,0,0,0
1592,3,S,DGPS,10/25/2010,13:07:08,10/25/2010,8:07:08,9,7,8,0,41.396312,N,73.965941,W,11.959814,36.531883,151.173119,0,0,0
1593,3,S,DGPS,10/25/2010,13:07:13,10/25/2010,8:07:13,9,7,13,0,41.395907,N,73.965644,W,7.774818,37.922356,121.76132,0,0,0
1594,3,S,DGPS,10/25/2010,13:07:18,10/25/2010,8:07:18,9,7,17,0,41.395638,N,73.965066,W,3.66137,41.515724,101.669424,0,0,0
1595,3,S,DGPS,10/25/2010,13:07:23,10/25/2010,8:07:23,9,7,23,0,41.395536,N,73.964407,W,-0.433289,35.205822,97.312768,0,0,0
1596,3,S,DGPS,10/25/2010,13:07:28,10/25/2010,8:07:28,9,7,28,0,41.395474,N,73.963761,W,-3.229732,36.519741,89.880188,0,0,0
1597,3,S,DGPS,10/25/2010,13:07:33,10/25/2010,8:07:33,9,7,32,0,41.395475,N,73.963184,W,-3.989666,30.008127,94.484142,0,0,0
1598,3,S,DGPS,10/25/2010,13:07:38,10/25/2010,8:07:38,9,7,38,0,41.395457,N,73.962884,W,-5.988215,6.735921,101.286214,0,0,0
1599,3,S,DGPS,10/25/2010,13:07:43,10/25/2010,8:07:43,9,7,43,0,41.395425,N,73.962668,W,-5.830123,22.14673,112.905271,0,0,0
1600,3,S,DGPS,10/25/2010,13:07:48,10/25/2010,8:07:48,9,7,48,0,41.395267,N,73.96217,W,-6.912173,33.790878,107.916233,0,0,0
1601,3,S,DGPS,10/25/2010,13:07:53,10/25/2010,8:07:53,9,7,53,0,41.395136,N,73.961629,W,-7.151617,36.303776,110.303254,0,0,0
1602,3,S,DGPS,10/25/2010,13:07:58,10/25/2010,8:07:58,9,7,58,0,41.394983,N,73.961078,W,-6.496058,34.069855,103.763264,0,0,0
1603,3,S,DGPS,10/25/2010,13:08:03,10/25/2010,8:08:03,9,8,3,0,41.394885,N,73.960546,W,-5.470098,31.433477,101.973946,0,0,0
1604,3,S,DGPS,10/25/2010,13:08:08,10/25/2010,8:08:08,9,8,8,0,41.394795,N,73.959978,W,-3.010127,34.629509,96.219613,0,0,0
1605,3,S,DGPS,10/25/2010,13:08:13,10/25/2010,8:08:13,9,8,13,0,41.394751,N,73.959441,W,0.160595,30.757896,125.175121,0,0,0
1606,3,S,DGPS,10/25/2010,13:08:18,10/25/2010,8:08:18,9,8,18,0,41.394565,N,73.959089,W,0.376648,25.609648,186.510893,0,0,0
1607,3,S,DGPS,10/25/2010,13:08:23,10/25/2010,8:08:23,9,8,23,0,41.394323,N,73.959125,W,1.704393,11.986903,215.534863,0,0,0
